image_id,actual,label,outlet_code,news_genre,confidence,headlines
SM_01_ENT_233,Real,0,SM,ENT,0.6292,"পারিশ্রমিক চাওয়ায় মারধর, লাইভে এসে কাঁদলেন 'লাপাতা লেডিস' অভিনেতা"
SM_01_HLT_013,Real,0,SM,HLT,0.5775,১৪ মাস পর ভিটামিন 'এ' ক্যাপসুল পাচ্ছে কোটি ৩৫ লাখ শিশু
SM_01_HLT_048,Real,0,SM,HLT,0.5623,"নিরাপত্তাহীনতায় হাসপাতালে আসেননি ৪১ চিকিৎসক, রোগীদের দুর্ভোগ ঝুঁকিতে"
SM_01_HLT_127,Real,0,SM,HLT,0.5525,রোজায় পানিশূন্যতা রোধে যেসব খাবার এড়িয়ে চলবেন
SM_01_INT_017,Real,0,SM,INT,0.5292,হরমুজে 'সার্ভিস ফি' আরোপ নিয়ে যৌথ বিবৃতি দিল ইরান-ওমান
SM_01_POL_025,Real,0,SM,POL,0.5113,"কোটা সংস্কার দাবি, সারাদেশে ঝরল ৭ প্রাণ"
SM_01_POL_029,Real,0,SM,POL,0.6401,বৈষম্যবিরোধী ছাত্র আন্দোলন: ফ্যাসিবাদের দোসর-সমর্থক কেউ সরকারে থাকতে পারবেন না
SM_01_POL_030,Real,0,SM,POL,0.5788,"অন্তর্বর্তী সরকার হবে, প্রধানমন্ত্রী পদত্যাগ করেছেন: সেনাপ্রধান"
SM_01_POL_032,Real,0,SM,POL,0.656,মোদিকে ফোন করে সংখ্যালঘুদের সুরক্ষার আশ্বাস ড. ইউনূসের
SM_01_POL_041,Real,0,SM,POL,0.5816,আসিফ মাহমুদ: আওয়ামী লীগকে রাজনীতিতে পুনর্বাসন করতে দেওয়া হবে না
SM_01_POL_045,Real,0,SM,POL,0.5574,পাচারের অর্থ ফেরত আনতে টাস্কফোর্স গঠন হচ্ছে: অর্থ উপদেষ্টা
SM_01_POL_116,Real,0,SM,POL,0.5225,চেষ্টা সত্ত্বেও ব্যাংক বাঁচানো যাবে না: গভর্নর
SM_01_POL_179,Real,0,SM,POL,0.502,জুলাইযোদ্ধাদের ওপর হামলার প্রতিবাদে চবিতে শিবিরের বিক্ষোভ
SM_01_POL_205,Real,0,SM,POL,0.548,ভালো নির্বাচন উপহার দিতে প্রস্তুত অন্তর্বর্তী সরকার: প্রেস সচিব
SM_01_SPT_181,Real,0,SM,SPT,0.5967,ক্যারিয়ার সেরা র‍্যাঙ্কিংয়ে রিশাদ; ইমন-শরিফুলদের বড় লাফ
SM_01_SPT_237,Real,0,SM,SPT,0.7201,"শেষ মুহূর্তের নাটকীয়তায় নকআউটে আলজেরিয়া, বিদায় অস্ট্রিয়া"
ST_01_BIZ_003,Real,0,ST,BIZ,0.5606,"প্রস্তাবিত বাজেট সন্তোষজনক, বাস্তবায়নই মূল চ্যালেঞ্জ: বিকেএমইএ"
ST_01_BIZ_040,Real,0,ST,BIZ,0.6358,খেলাপি সার্টিফিকেট 'ক্লিন' করতে বাংলাদেশ ব্যাংকে রাজনীতিবিদ ও তারকাদের ভিড়
ST_01_BIZ_043,Real,0,ST,BIZ,0.5528,দেশের রিজার্ভ আরও বেড়ে ৩৪.৮২ বিলিয়ন ডলার
ST_01_CRM_017,Real,0,ST,CRM,0.6552,রাজধানীতে দিনেদুপুরে ব্যবসায়ীকে গুলি করে ১৭ লাখ টাকা ছিনতাই
ST_01_CRM_066,Real,0,ST,CRM,0.584,"চুয়াডাঙ্গায় ৭১ বছরের বৃদ্ধাকে ধর্ষণের অভিযোগ, যুবক গ্রেফতার"
ST_01_CRM_072,Real,0,ST,CRM,0.7777,"৪ বছরের শিশুকে ধর্ষণ: আসামির যাবজ্জীবন, সাতক্ষীরা"
ST_01_CRM_077,Real,0,ST,CRM,0.5937,"দেশে ধর্ষণের ঘটনা বেড়েছে ২৭ শতাংশ, বিচার চেয়ে উল্টো লাঞ্ছিত ভুক্তভোগী!"
ST_01_CRM_090,Real,0,ST,CRM,0.5653,"স্ত্রী-সন্তানসহ জনকে গলা কেটে হত্যা, স্বামী পলাতক"
ST_01_CRM_124,Real,0,ST,CRM,0.7157,নেত্রকোনায় শিশু ধর্ষণের অভিযোগে মাদ্রাসার পরিচালক আমানউল্লাহ র‍্যাবের হাতে আটক
ST_01_CRM_145,Real,0,ST,CRM,0.6309,স্কুলে যাওয়ার পথে ছাত্রীকে তুলে নিয়ে দিনভর ধর্ষণ: মুমূর্ষু অবস্থায় হাসপাতালে ভর্তি
ST_01_DIS_011,Real,0,ST,DIS,0.6444,"কিউবায় '১৫০ বছরের মধ্যে' সবচেয়ে শক্তিশালী ভূমিকম্প, কাঁপল মেক্সিকো-ফ্লোরিডা"
ST_01_DIS_058,Real,0,ST,DIS,0.6657,ভারতের পশ্চিমবঙ্গে কালবৈশাখী ঝড়ের তাণ্ডবে অন্তত আটজনের মৃত্যু
ST_01_DIS_060,Real,0,ST,DIS,0.5941,"ভারতের উত্তর প্রদেশে ঝড়ের সময় নির্মাণাধীন সেতু ধসে ছয় শ্রমিক নিহত, ধ্বংসস্তূপের নিচে আটকা কয়েকজন"
ST_01_DIS_073,Real,0,ST,DIS,0.6028,চীনের গুয়াংডং প্রদেশে বন্যায় ক্ষতিগ্রস্ত হলো ব্রিজ!
ST_01_ENT_063,Real,0,ST,ENT,0.5913,ছেলের প্রাইভেসির সুরক্ষায় 'জাপান ভ্লগ' বন্ধের ঘোষণা বিশ্বখ্যাত ইউটিউবার পিউডিপাইয়ের
ST_01_HLT_009,Real,0,ST,HLT,0.5295,২৪ ঘণ্টায় হামের উপসর্গ নিয়ে আরও ৮ শিশুর মৃত্যু
ST_01_HLT_087,Real,0,ST,HLT,0.7214,"হাম নিয়ে নতুন উদ্বেগ, আক্রান্ত হচ্ছেন বয়স্করাও"
ST_01_INT_012,Real,0,ST,INT,0.6192,"ইরানে আর হামলা হলে আপনাকে 'একাই সামলাতে' হবে, নেতানিয়াহুকে সতর্কবার্তা ট্রাম্পের"
ST_01_INT_015,Real,0,ST,INT,0.5859,'হাই অ্যালার্ট': ইসরায়েলের দিকে ধেয়ে যাচ্ছে ইরানি মিসাইলের ঢেউ!
ST_01_INT_023,Real,0,ST,INT,0.5169,গাজাগামী ত্রাণবাহী নৌবহরকে বাধা দেয়ার চেষ্টা ইসরায়েলি যুদ্ধজাহাজের
ST_01_INT_033,Real,0,ST,INT,0.6136,ইসরাইলি বোমায় একই পরিবারের ১২ সদস্য নিহত
ST_01_INT_035,Real,0,ST,INT,0.5011,গাজায় ঢুকে হামাসকে হত্যা করার হুমকি ট্রাম্পের
ST_01_INT_041,Real,0,ST,INT,0.5691,ইরানে সামরিক অভিযান সমাপ্ত হয়েছে: মার্কো রুবিও
ST_01_INT_045,Real,0,ST,INT,0.6277,বাংলাদেশসহ ৬০ দেশের ওপর নতুন শুল্ক আরোপের পরিকল্পনা যুক্তরাষ্ট্রের
ST_01_INT_070,Real,0,ST,INT,0.5936,ট্রাম্প কন্যা ইভাঙ্কাকে হত্যার পরিকল্পনায় জড়িত ইরান: দাবি যুক্তরাষ্ট্রের
ST_01_INT_071,Real,0,ST,INT,0.6695,আফগানিস্তানে বাল্যবিবাহকে আইনি স্বীকৃতি দিলো তালেবান!
ST_01_INT_081,Real,0,ST,INT,0.7484,সিনেমা ও টিভিতে ৬০ শতাংশ আর্থিক প্রণোদনার ঘোষণা সৌদি আরবের
ST_01_INT_084,Real,0,ST,INT,0.6804,ইরানের ১৪-দফা প্রস্তাব মেনে নেয়া ছাড়া যুক্তরাষ্ট্রের আর কোনো বিকল্প নেই: গালিবফ
ST_01_INT_093,Real,0,ST,INT,0.6477,হরমুজ প্রণালিতে গোয়েন্দা ড্রোন ভূপাতিত করলো ইরান
