image_name,actual,prediction,confidence,verification_case,reason,matched_url
PA_01_CRM_001.jpg,Real,Real,0.54,confirmed,The crime report regarding pirates attacking a cargo vessel in the Sundarbans matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/v4m51s9795
PA_01_CRM_022.jpg,Real,Real,0.22,confirmed,The crime report regarding 13 honey collectors being released after paying a ransom in the Sundarbans matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/district/z94098s0a3
PA_01_CRM_036.jpg,Real,Real,0.66,confirmed,The report regarding child marriage across different socio-economic strata matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/m01103y7ks
PA_01_CRM_038.jpg,Real,Real,0.35,confirmed,The crime report regarding horse meat being sold as beef in Purbachal matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/1d716y20ms
PA_01_CRM_043.jpg,Real,Real,0.12,confirmed,The crime report regarding a person learning graphic design and printing fake banknotes matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/z32tih9lvh
PA_01_CRM_046.jpg,Real,Real,0.56,confirmed,The crime report regarding the clash and arson at DUET with 250 accused matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/photo/glimpse/yns7ktha88
PA_01_CRM_052.jpg,Real,Fake,0.86,no_match_anywhere,"The photocard matches Prothom Alo branding and layout, but could not be verified on the claimed outlet's domain.",
PA_01_CRM_064.jpg,Real,Real,0.5,confirmed,The crime report regarding extortion and extra parking fees collected from buses in Rajbari matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/district/3xkc21dhoy
PA_01_CRM_076.jpg,Real,Real,0.34,confirmed,The crime report regarding a public attack on a couple with a ramdao in Uttara matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/crime/11m54eu9f4
PA_01_CRM_081.jpg,Real,Real,0.23,confirmed,The crime report regarding a robbery in Dhanmondi by individuals posing as RAB matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/crime/n0i4pgyd9t
PA_01_CRM_111.jpg,Real,Real,0.29,confirmed,The crime report regarding identification and arrest of armed individuals from student protests matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/crime/1trfzzpzws
PA_01_CRM_115.jpg,Real,Real,0.13,confirmed,The crime report regarding former state minister Nasrul Hamid's syndicate involving electricity meters matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/district/z94098s0a3
PA_01_CRM_119.jpg,Real,Fake,0.89,no_match_anywhere,"The photocard matches Prothom Alo branding and layout, but could not be verified on the claimed outlet's domain.",
PA_01_CRM_137.jpg,Real,Fake,0.87,no_match_anywhere,"The photocard matches Prothom Alo branding and layout, but could not be verified on the claimed outlet's domain.",
PA_01_CRM_144.jpg,Real,Fake,0.89,no_match_anywhere,"The photocard matches Prothom Alo branding and layout, but could not be verified on the claimed outlet's domain.",
PA_01_CRM_145.jpg,Real,Fake,0.88,no_match_anywhere,"The photocard matches Prothom Alo branding and layout, but could not be verified on the claimed outlet's domain.",
PA_01_CRM_147.jpg,Real,Real,0.72,confirmed,"The crime report regarding 31 identified and 9 arrested for attacks on Prothom Alo, Daily Star, and cultural organization offices matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain.", https://www.prothomalo.com/bangladesh/y13ed59s25
PA_01_CRM_176.jpg,Real,Real,0.27,confirmed,The crime report regarding protests and blocked traffic in Mirpur demanding speedy trial for the rape and murder of a child matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/un1mbl9oei
PA_01_CRM_177.jpg,Real,Real,0.38,confirmed,The crime report regarding a journalist attacked by drug dealers while collecting news in Savar with 4 arrested matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/crime/11m54eu9f4
PA_01_DIS_008.jpg,Real,Real,0.73,confirmed,"The disaster report regarding a 3-month-old child killed and five family members injured by lightning in Sajek, Rangamati matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain.", https://www.prothomalo.com/bangladesh/district/3xkc21dhoy
PA_01_DIS_027.jpg,Real,Real,0.24,confirmed,The disaster report regarding the Prime Minister expressing sorrow over waterlogging suffering in Chattogram matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/district/7kj2a7e1fi
PA_01_DIS_040.jpg,Real,Real,0.64,confirmed,"The disaster report regarding a bus-train collision in Cumilla leaving 12 dead including a mother, two daughters, and a couple matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain.", https://www.prothomalo.com/bangladesh/district/n7v8nmxjf0
PA_01_DIS_093.jpg,Real,Real,0.22,confirmed,"The disaster report regarding an Air Force training aircraft crash in Diabari, Dhaka matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain.", https://www.prothomalo.com/bangladesh/qnuv96r6fv
PA_01_DIS_106.jpg,Real,Real,0.8,confirmed,"The disaster report regarding an earthquake with epicenter in Madhabdi, Narsingdi felt in Dhaka and other areas matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain.", https://www.prothomalo.com/bangladesh/district/9dayvc336o
PA_01_DIS_133.jpg,Real,Real,0.13,confirmed,"The disaster report regarding 146 crore takas in damage and 7,000 families waterlogged in Feni floods matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain.", https://www.prothomalo.com/bangladesh/district/z2gy7v2u4b
PA_01_ENT_042.jpg,Real,Real,0.43,confirmed,The entertainment report featuring the 2026 Oscar winners list matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/photo/glimpse/jovvgsvd6l
PA_01_ENT_142.jpg,Real,Real,0.43,confirmed,The entertainment report featuring the life story of viral carpenter Ripon Miah matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/entertainment/xbzrta5bwz
PA_01_ENT_165.jpg,Real,Real,0.68,confirmed,The entertainment report regarding BJP's Rudranil and Rupa leading while Trinamool's Raj and Sayantika are behind matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/entertainment/tollywood/plltmxjr7c
PA_01_ENT_182.jpg,Real,Real,0.59,confirmed,The entertainment report featuring Deepti Chowdhury's viral social media post and emotional words matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/entertainment/tv/czwa5b1i4i
PA_01_HLT_005.jpg,Real,Real,0.48,confirmed,The health report regarding 3 more child deaths from measles-like symptoms bringing the total to 588 matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/jbcvge6udb
PA_01_HLT_015.jpg,Real,Real,0.48,confirmed,The health report regarding WHO declaring a global public health emergency over fears of Ebola spreading in Congo and Uganda matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/world/africa/lngmcmymsi
PA_01_HLT_077.jpg,Real,Real,0.72,confirmed,The health report regarding the government setting up pharmacies in 700 hospitals nationwide matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/3ute5zbhgd
PA_01_HLT_091.jpg,Real,Real,0.82,confirmed,"The health report regarding rising coronavirus cases, a crisis of testing kits, and low vaccine stock matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain.", https://www.prothomalo.com/bangladesh/coronavirus/x7v4q085bg
PA_01_HLT_092.jpg,Real,Real,0.57,confirmed,The health report regarding the Directorate General of Health Services' 11-point directive to prevent coronavirus matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/coronavirus/x7v4q085bg
PA_01_HLT_140.jpg,Real,Real,0.21,confirmed,The health/environment report regarding Dhaka ranking second globally in air pollution and protective measures for city dwellers matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/environment/tzii2ztik4
PA_01_HLT_143.jpg,Real,Real,0.19,confirmed,The health report regarding the health risks of eating singara and samosas fried in reused oil matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/district/t25f78ucza
PA_01_HLT_160.jpg,Real,Real,0.33,confirmed,The health/weather report regarding a heatwave across 17 districts and a slight drop in temperature in Dhaka matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/environment/qi9u007y7b
PA_01_HLT_171.jpg,Real,Real,0.73,confirmed,"The health report explaining Hantavirus, how it spreads, and prevention methods matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain.", https://www.prothomalo.com/lifestyle/health/d0qip4u07g
PA_01_HLT_172.jpg,Real,Real,0.55,confirmed,The international health report regarding an Ebola outbreak in Congo with 65 deaths and fears of spreading matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/world/africa/0kt7qfjsjl
PA_01_INT_002.jpg,Real,Real,0.8,confirmed,The international report regarding locals standing by BGB to prevent BSF push-ins in Panchagarh matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/bangladesh/district/b587eubxhl
PA_01_INT_019.jpg,Real,Real,0.69,confirmed,The international report regarding Iran's reaction to Trump and warning of a crushing response matches Prothom Alo branding and layout and is confirmed on the claimed outlet's domain., https://www.prothomalo.com/world/usa/xu6xcr49gz
